domain	cluster	score	partisan_score
enfieldindependent.co.uk	47		0.17400124999862637
engadget.com	35	-0.0405	-0.18397267307603518
engineering.com	41	-0.0276	-0.48387577057580367
engineeringnews.co.za	22		-0.10442362016051542
engineerlive.com	46		-0.5072381529272267
enidnews.com	18	0.5259	-0.04666380783689631
enn.com	41		-0.23355542988029962
ennisdailynews.com	2		-0.38840958478432425
ens-newswire.com	37		0.0558640802661746
enstarz.com	13	-0.0945	-0.048974399711706564
enterprisenews.com	34	0.0559	-0.3949056907298172
enterprisepub.com	46		-0.5657900401077072
enterprisetech.com	17	0.1477	-0.16266023418681888
entertainment-focus.com	22		-0.14927755701970627
entertainment.ie	13		-0.0887603401297711
entertainmentdaily.co.uk	22		-0.0758066069776835
entertainmentwise.com	13	-0.048	-0.08039230194526614
entrepreneur.com	35	0.1509	-0.15483272425389363
environmentalhealthnews.org	37	-0.6755	0.12338136211049491
environmentalleader.com	28	-0.4026	-0.2868903508587989
environmentalresearchweb.org	41		-0.4373676699323876
eonline.com	13	0.0756	-0.00047375003545231935
epa.gov	30	-0.3696	-0.41888762005572844
eparisextra.com	2		-0.28439095585911284
epmag.com	28		-0.06551764507105252
epmmagazine.com	29		-0.21139679663414832
eppingforestguardian.co.uk	47		0.18242176766163126
eprretailnews.com	46		-0.4372260274527132
epsomguardian.co.uk	47		0.17723309527304457
ept.ca	17		-0.3419914806360927
eptrail.com	30		-0.2559518672982498
equipmentworld.com	28		-0.30395886558432855
erienewsnow.com	11	0.169	0.20217479295651117
erietvnews.com	11	0.191	0.5414162836115198
erstarnews.com	46		-0.5079511355088334
escapistmagazine.com	31	-0.1959	-0.149365468398111
eschoolnews.com	46	0.0974	-0.6134725128389525
esciencenews.com	41		-0.15444055401256793
esperanceexpress.com.au	7		-0.00425993882134094
espn.co.uk	4	0.0627	0.07178230285274186
espn.com	48	0.3736	0.043195315856926
espn.com.au	48		0.03612206343930735
espn.in	4		0.04722606362888933
espncricinfo.com	22	-0.4204	-0.05719019500191211
espnfc.com	4		-0.01800836969518939
espnfc.com.au	4		-0.02013395971575838
espnfc.us	4	0.0009	-0.018501893290894352
espnmediazone.com	46	0.2428	-0.5188021599593441
espnscrum.com	22		-0.2632515745424939
esquire.com	20	-0.4561	0.017222700042244292
essence.com	42	-0.7487	0.010857418591183055
essentialretail.com	1		-0.30445153174476913
essexchronicle.co.uk	1		-0.5426629616777565
estateagenttoday.co.uk	1		-0.355177933358462
estevanmercury.ca	38		0.0780372903583051
estonianworld.com	46		-0.6486810949042111
etcanada.com	13	0.0627	0.01013853478106214
eteknix.com	31		-0.0741723097378674
etf.com	10		-0.2993938238860856
etfdailynews.com	10		-0.07077521261703137
etfdb.com	10		-0.17422096105919732
etftrends.com	10		-0.06459513410766865
ethanolproducer.com	30		-0.2410311206648367
ethicalcorp.com	46		-0.4876874279321038
etonline.com	13	0.0149	0.001416120667595101
eturbonews.com	28		-0.14910787727562216
eubulletin.com	6		0.29878295968814744
eugeneweekly.com	30	-0.7197	-0.44650750239336096
eurasianet.org	46	-0.6088	-0.3252216158391943
eurasiareview.com	6	-0.0573	0.3047012140673662
eurekalert.org	41	-0.232	-0.045990158377214846
eurogamer.net	31	-0.1545	-0.11087933873431824
euroleague.net	46		-0.6430266922340355
euronews.com	47	-0.2407	0.42761198743895
europa.eu	10	-0.5091	-0.29805455725623947
europeanceo.com	46		-0.5383568689532702
europeanpharmaceuticalreview.com	29		-0.14792039192613815
europeansting.com	37		0.02984204179689141
europeonline-magazine.eu	6		0.41332905291295957
eurosport.co.uk	4		0.011832243694357262
eurosport.com	4		-0.013209337931910023
eurweb.com	42	-0.5807	-0.01468927526534589
eveningecho.ie	33		-0.018886015938442764
eveningexpress.co.uk	47		0.08724422843212977
eveningnews24.co.uk	22		-0.08727511191062395
eveningsun.com	18	0.341	0.16325018177408704
eveningtelegraph.co.uk	40		-0.2817505679088055
eveningtimes.co.uk	47	-0.0881	0.11081410592899031
eveningtribune.com	25		-0.2057109325754548
eventmagazine.co.uk	46		-0.6246018776232393
evertiq.com	28		-0.2945020612111301
everydayhealth.com	29	0.1175	-0.3119146172994591
everyinvestor.co.uk	22		-0.2187913074540947
everythinglubbock.com	11		0.6314180950366507
eveshamjournal.co.uk	47		0.17563441898244614
eveshamobserver.co.uk	46		-0.6775036117718783
evesun.com	25		-0.44171958961131963
evfleetworld.co.uk	39		-0.25009723054090877
evolutionnews.org	41		-0.5450827557621934
ew.com	20	-0.211	-0.03725257802545522
eweek.com	17	0.2026	-0.11196081903718011
ewn.co.za	22	-0.5821	0.0885108952148362
examiner-enterprise.com	48		0.07355100939905196
examiner.co.uk	1		-0.4283495669963856
examiner.com	48	0.1168	0.08275702661105601
examiner.com.au	7		-0.1646575561708594
examiner.net	30		-0.3115983675235041
examiner.org	46		-0.6654588897097106
excal.on.ca	46		-0.6834571529594661
exchange4media.com	22		-0.2119216599860598
exchangerates.org.uk	10		-0.017483090965849404
exchangewire.com	30	0.1049	-0.25230340473854435
exclaim.ca	32	-0.6561	-0.4638789217531528
executivebiz.com	3		-0.26065553492461585
executivegov.com	3		-0.04792911720480173
exeterexpressandecho.co.uk	22		-0.040974565903528506
exmouthjournal.co.uk	1		-0.3441869575671753
express.co.uk	19	0.4419	0.14639754295526702
expressandstar.com	47		0.12017625587998992
expressnews.com	2	0.1387	0.30984631325559114
extratime.ie	33		-0.4179698978315613
extratv.com	13	0.2041	0.0013656293694914391
extremetech.com	35	-0.043	-0.11506709156335954
eyeonannapolis.net	30		-0.3567951363414719
eyretribune.com.au	7		0.011702772362272074
f1i.com	39		-0.062137402894617264
f4wonline.com	22	0.0002	-0.19147182746998734
fabiusmaximus.com	30		-0.3445254454043691
facilityexecutive.com	46		-0.5546248349106163
factcheck.org	15	-0.3078	0.2896616687469085
factmag.com	32	-0.6369	-0.5812003596541437
fair.org	15	-0.6554	-0.1671064360884586
fairborndailyherald.com	30		-0.44422628652811125
fairfaxtimes.com	30		-0.44110632137413686
fairfieldchampion.com.au	7		-0.009785962191362102
fairfieldcitizenonline.com	11	-0.0665	0.41406774885010955
fairobserver.com	6	-0.3456	0.039148446801144925
fairviewpost.com	16		-0.035621777443208505
fakenhamtimes.co.uk	22		-0.07333275202633498
familylawweek.co.uk	46		-0.6805643540260675
familysecuritymatters.org	15		0.2015698354017442
fandompost.com	20		-0.34399055309935983
fangoria.com	46	-0.2033	-0.6437324954479442
fangraphs.com	48	0.269	-0.1454393523670923
fansided.com	22	0.2116	-0.06838797195503316
fantasyfootballscout.co.uk	4		-0.04205261407854298
faribaultcountyregister.com	48		0.3612072328360739
farmanddairy.com	30		-0.20243582010186809
farmersjournal.ie	33		-0.3160317261664934
farminglife.com	30		-0.4106310561644557
farmingtonindependent.com	9		-0.19871674686144067
farminguk.com	1		-0.3778803953625985
farmonline.com.au	36		-0.11136847911841159
farmweekly.com.au	36		-0.15588766966767054
fashion.ie	13		-0.020469711055556655
fashionbeans.com	46	0.1232	-0.7279346234912873
fashionista.com	13	-0.4011	-0.26250399962962984
fashionnstyle.com	13	-0.1827	-0.07046211592277052
fashiontimes.com	22	-0.1899	-0.281269564071859
fastcasual.com	46	0.0868	-0.47663094299941866
fastcocreate.com	35	-0.3006	-0.18789425374492585
fastcodesign.com	35	-0.3101	-0.46032941319055565
fastcoexist.com	35	-0.3461	-0.15255578814889628
fastcolabs.com	35	-0.2289	-0.14202387460879604
fastcompany.com	35	-0.1846	-0.03441464347029221
fastonetwo.com	4		-0.08250872151267544
fatherly.com	46	-0.0493	-0.5356896197848658
fayettevilleflyer.com	22		-0.15417222883655657
fayobserver.com	18	0.0832	-0.12742575230355352
fbherald.com	21		0.6831323455081005
fbi.gov	46	0.2046	-0.4702213700761141
fcnp.com	30		-0.2915113121774068
fcw.com	3	-0.0587	-0.031674651122392504
federalbaseball.com	30		-0.3844719024311929
federalnewsradio.com	3	-0.0741	0.11848223849118343
federaltimes.com	3	0.0147	0.0650899177239391
fedscoop.com	3	-0.1592	-0.1383122627705339
fedsmith.com	3		-0.029063416016280073
femalefirst.co.uk	13	0.045	-0.0292032815582111
fenderbender.com	46		-0.528717889490975
fenlandcitizen.co.uk	1		-0.20970686626475205
ferret.com.au	36		-0.15202057585781056
feweek.co.uk	1		-0.5203382875531156
fftimes.com	16		-0.15232710095885404
fginsight.com	1		-0.40065184682661853
fiba.com	46		-0.6567150216597025
fibre2fashion.com	28		-0.3035834881933201
fieldgulls.com	22		-0.1421708488866628
fieldofschemes.com	30		-0.4716347814266675
fiercebiotech.com	29	-0.0598	-0.13701802985583342
fiercecable.com	22	-0.0012	-0.08809662304046315
fiercecio.com	17		-0.21025721750587711
fiercehealthcare.com	29	0.0505	-0.0017108868435092726
fiercehealthfinance.com	29	-0.0461	-0.06021533023797432
fiercehealthit.com	29	0.0915	-0.08590471656128629
fiercehealthpayer.com	29	0.0559	-0.004381709916305083
fierceonlinevideo.com	35		-0.1111305768464074
fiercepharma.com	29	0.007	-0.1793621119598073
fiercetelecom.com	17	0.3045	-0.2530135603133036
fiercewireless.com	35	0.1339	-0.07678659709979875
fifetoday.co.uk	40		-0.2910413329066283
fightbacknews.org	46		-0.48394266882240267
fightline.com	22		-0.1307423846030805
fightnetwork.com	22	0.3209	-0.11216210017783154
fightnews.com	22		-0.24931629654251442
fijitimes.com	46		-0.32454249324585527
fileymercury.co.uk	22		-0.043655075821775094
film-news.co.uk	13		0.014491426189948394
filmfare.com	5		-0.06740831604264237
filmoria.co.uk	20		-0.5227292887741853
filmschoolrejects.com	20	-0.4251	-0.2589933942015111
filmthreat.com	46		-0.6211612218404371
fin24.com	22		-0.07431647407429275
finalternatives.com	10		-0.2700420785417616
finance-commerce.com	10		0.031773127048831035
financecolombia.com	46		-0.5535069008700172
financial-planning.com	10	0.3929	-0.3998574707899063
financialdirector.co.uk	1		-0.4963954993736691
financialexpress.com	5	-0.1017	0.019012433052430992
financialmail.co.za	22		-0.1353174364886811
financialpost.com	16		-0.03636566915483345
financialreporter.co.uk	22		-0.10820064908998046
financialstandard.com.au	36		-0.23053738861030357
financierworldwide.com	46		-0.6474338491793057
finchannel.com	28		0.019952558589418162
finder.com.au	36		-0.06907729088990211
findlaw.com	22		-0.021855274279324145
finextra.com	10	0.1713	-0.12930446126873596
finfacts.ie	10		-0.06680641204538329
finfeed.com	36		-0.5562951310258529
firehouse.com	30	0.4172	-0.23305918794787187
firstcoastnews.com	48	0.485	0.09509541745125066
firstpost.com	5	-0.2213	0.06087779942833254
firstthings.com	45	0.6961	-0.1287221254901143
fishstripes.com	30		-0.4031350518255012
fitnhit.com	5		-0.07304371619559237
fitsnews.com	18		-0.032512505440162445
fiu.edu	46		-0.6835601498177106
fiveaa.com.au	7		-0.11145611782809105
fivethirtyeight.com	48	-0.388	-0.04740314934961236
flaglerlive.com	18		-0.11250730855017449
flagpole.com	30		-0.6240212421551004
flamboroughreview.com	38		-0.044839732174802055
flare.com	13		-0.10864728014166845
flathatnews.com	46		-0.5036971129607066
flatheadbeacon.com	22	-0.2401	0.0027687412008751836
flavorwire.com	20	-0.6658	-0.3728984184838513
fleetnews.co.uk	1		-0.32151174706977026
fleetowner.com	28	0.5219	-0.09862664457506022
fleetpoint.org	39		-0.15896697060013548
fleetwoodtoday.co.uk	1		-0.3967223823845588
fleetworld.co.uk	1		-0.2621582481573705
flickdirect.com	20		-0.154668823983607
flickeringmyth.com	20	0.0041	-0.052454273468245105
flightglobal.com	28	0.2377	-0.08049692756349673
floridapolitics.com	18	0.2725	-0.024628499273374505
floridasportsman.com	15		-0.13568230506255224
floridatoday.com	18	0.3232	0.15602863794718436
floridatrend.com	18	0.4523	-0.11426611008291201
flotrack.org	46	0.1662	-0.5868375106061157
fltimes.com	48	-0.1654	0.18985198513157622
flyergroup.com	23		-0.04352365917748117
flyernews.com	30		-0.4653613852636453
flyingmag.com	28	0.5598	-0.40642518396670263
fmqb.com	32		-0.4154975736022188
fnlondon.com	10		-0.11253651567590123
foliomag.com	46	-0.268	-0.6743888760876365
folkestoneherald.co.uk	22		-0.1336868070692131
fontanaheraldnews.com	46		-0.5731267521520258
foodandwine.com	46	-0.0736	-0.6757363130281695
foodbeast.com	46	-0.107	-0.6211973307725305
foodbev.com	28		-0.19394815251488756
foodbusinessnews.net	29		-0.19603735664875538
fooddive.com	29	-0.0693	-0.16608231291639347
foodingredientsfirst.com	30		-0.27496271245078263
foodmag.com.au	36		-0.20462210409895026
foodnavigator-usa.com	29	-0.069	-0.2600835625722495
foodnetwork.com	46	0.1521	-0.6874734509907935
foodqualitynews.com	46		-0.6097750474581394
foods4betterhealth.com	13		-0.18091916353455395
foodsafetynews.com	29	0.0208	-0.13967285844631616
fool.ca	46		-0.6504666332698141
fool.co.uk	22		-0.22018842728339488
fool.com	35	0.2435	-0.07680325683036497
fool.com.au	36		-0.14504393635995982
football-italia.net	4	0.3239	-0.19350731900076285
football-league.co.uk	1		-0.3267857517730878
football-news.com	4		-0.16328770774002424
football-oranje.com	4		-0.42553339927725337
football-talk.co.uk	4		-0.03527053692702127
football.co.uk	4		-0.021137572159043966
football365.com	4		-0.009645446662948034
football411.com	4		-0.1125277530306283
footballfancast.com	4		-0.03873114884745018
footballgossip.org.uk	4		-0.03322625681540755
footballleagueworld.co.uk	1		-0.16012132374560803
footballlive.ng	4		-0.40543213530546474
footballtransfertavern.com	4		-0.06759178872174502
footwearnews.com	13	-0.1694	-0.2596667009760444
forbes.com	48	0.0465	0.032046395895188505
forbesadvocate.com.au	7		0.013800065077856657
forbesindia.com	5	-0.2574	-0.11590943924508108
forconstructionpros.com	30		-0.29329901621798515
foreignpolicy.com	6	-0.4485	0.40279865846132434
foreignpolicyjournal.com	6		0.05892377343144698
forestparkreview.com	46		-0.6549593010881658
forexcrunch.com	10		-0.05413920478071697
forexfactory.com	10		0.06928825599106365
forexlive.com	10		0.020623937693654254
forextv.com	10		-0.013747633096119927
forfardispatch.co.uk	40		-0.1930817430181052
formtek.com	17		-0.28460212545733266
formula1.com	39	0.3605	-0.06663648014128067
formulaspy.com	39		-0.07381399063962017
forres-gazette.co.uk	46		-0.600717669774569
forsythnews.com	46		-0.560908166329843
fortbendstar.com	2		-0.4519684510649278
fortmcmurraytoday.com	16		-0.07563732632329014
fortmorgantimes.com	30		-0.23991049995833633
fortmyersbeachtalk.com	46		-0.6061694467734957
fortsaskatchewanrecord.com	16		-0.25641381323937157
fortune.com	35	-0.08	0.26506283166725036
forward.com	12	-0.56	0.09020943767035164
forzaitalianfootball.com	4		-0.18221028282360907
fosters.com	22	0.0482	-0.0920933529457605
fourfourtwo.com	4	-0.0763	-0.02001189055240868
fox10phoenix.com	11	0.5052	0.3546770460628716
fox10tv.com	11	0.5697	0.19110968427906344
fox11online.com	8		0.14542777748347263
fox13memphis.com	48		0.5595629818585169
fox13news.com	18	0.4398	-0.015651245107808017
fox13now.com	22	0.2729	0.3509515855462926
fox14tv.com	30		-0.17740531725665187
fox16.com	22		-0.16324885694165214
fox17.com	8	0.2961	0.30602196143582155
fox17online.com	43	0.0164	0.28622294684851807
fox19.com	11	0.4769	0.551160608842297
fox21news.com	21	0.4721	0.633535079856698
fox21online.com	9		-0.125475754853633
fox23.com	48	0.4381	0.3942900550904245
fox25boston.com	48	0.1959	0.3760701591589056
fox28.com	8		0.3356459392818368
fox29.com	18	0.1491	0.21743706293592963
fox2detroit.com	43	0.0342	0.016833105863114674
fox2now.com	11	0.17	0.3364106238068895
fox32chicago.com	26	0.3727	0.06552546061351344
fox35orlando.com	11	0.5019	0.24004417319252538
fox40.com	11	0.3107	0.36647183401186595
fox43.com	18	0.4509	0.15982771551231245
fox45now.com	8		0.2117574621225348
fox46charlotte.com	18	0.2806	0.10176049090754159
fox4beaumont.com	30		-0.38133094955481023
fox4kc.com	11	0.3727	0.12621837821293935
fox4news.com	2	0.4671	0.27543689483101885
fox4now.com	11	0.5821	0.2860066067297651
fox59.com	23	0.4573	-0.01802652976894012
fox5atlanta.com	11	0.1891	0.20722800750551082
fox5dc.com	11	0.1478	0.4103250194702718
fox5ny.com	11	0.1373	0.31354939068602233
fox5sandiego.com	22	0.1514	0.11125274996241673
fox5vegas.com	11	0.3033	0.60426372609371
fox61.com	11	0.1758	0.257057769621143
fox6now.com	11	0.2291	0.3180957329393602
fox7austin.com	11	0.402	0.3254326647417674
fox8.com	27	0.3226	0.16200140579392858
fox8live.com	44	0.2408	0.34927270771165403
fox9.com	9	0.2946	0.01274722604156658
foxandhoundsdaily.com	22		-0.12268032682589926
foxbaltimore.com	8	0.0673	0.26113276394745766
foxbusiness.com	10	0.6062	0.2745565333039949
foxcarolina.com	11	0.4484	0.5914346625098799
foxillinois.com	26		-0.1855854789293745
foxla.com	11	0.2871	0.2970180996206852
foxnews.com	11	0.6079	0.5056990481681112
foxreno.com	8		0.4017152559556555
foxrio2.com	48		0.09185405519245267
foxsanantonio.com	8	0.2646	0.3190859228715908
foxsports.com	48	0.4281	0.05421068626244932
foxsports.com.au	22	0.4172	-0.05615841561081211
foxsportsasia.com	4		0.011046884374528013
foxwilmington.com	30		-0.3511982751742229
fpif.org	6	-0.9235	0.2796036799040652
franchiseherald.com	35		-0.31540377323951974
franchising.com	46		-0.6683893036743722
frasercoastchronicle.com.au	7		0.029349470239870907
frcblog.com	45		-0.16409605447168246
freakonomics.com	46	-0.2142	-0.7044444522254847
fredericknewspost.com	21	-0.0966	0.38900865632815324
fredericksburg.com	21	-0.1827	0.6339735980738235
free-press-release-center.info	46		-0.5974315289500314
free-times.com	30		-0.24342681475479067
freebeacon.com	15	0.7926	0.33881530541324506
freemalaysiatoday.com	49		0.035164341221293687
freep.com	43	-0.1156	-0.015430426192095505
freepressjournal.in	5		0.005119395314905725
freepressseries.co.uk	47		0.1777535697400957
freespeech.org	15	-0.6731	-0.027032485294640616
fremantlefc.com.au	30		-0.43996886524757306
fremonttribune.com	21	0.6413	0.5879257049852871
freshfruitportal.com	46		-0.4376456871504137
freshplaza.com	28		-0.24020106707089392
fresnobee.com	48	-0.0989	0.08738959237990034
fridayflyer.com	46		-0.67739544295432
fronterasdesk.org	30	-0.3537	-0.26695043964645343
frontiermagazine.co.uk	46		-0.547881563808621
frontiersman.com	24		-0.0423597824403039
frontline.in	5		-0.17146748225052608
frontpagemag.com	15	0.8359	0.2201562828082879
frontstretch.com	18		-0.12091526712654772
frostillustrated.com	30		-0.29283620383316245
fruitnet.com	46		-0.5274206698793202
fsunews.com	18	0.1231	-0.30132400862976816
ft.com	19	-0.1956	0.002619609657738593
ftadviser.com	22		-0.11811824557486647
ftleavenworthlamp.com	46		-0.5704722119445187
fudzilla.com	35		-0.06141518815402533
fuelfix.com	28	-0.002	-0.04018124833267218
fultonsun.com	48		0.06168388306784821
fundraising.co.uk	1		-0.5434136503758582
fundstrategy.co.uk	22		-0.22804890584139456
furnituretoday.com	46	0.4011	-0.5925553223838943
fuse.tv	32	-0.1812	-0.24993379137666905
